return_1,return_5,log_return_1,sma_ratio_20,sma_ratio_50,ema_ratio_20,rsi_14,macd,macd_signal,roc_5,roc_10,bb_width,bb_pct_b,atr_ratio,stoch_k,stoch_d,obv_change,vwap_ratio,target_direction
0.0029124159290057072,0.006078852294049364,0.0029081830623212813,0.011817166679789937,0.019289634630783148,0.010666974995414247,0.6074564209578198,0.9929203830685935,0.7151269348471267,0.006078852294049364,0.022166921966052744,0.03026618179801389,0.8858812541867686,0.008233768447463435,0.9601141582783226,0.917537905949127,-0.09880098659721592,0.013172993916995335,0.0
-0.0023887330530956152,0.0025889806318823982,-0.0023915906274569907,0.009079793966751737,0.016283266525757956,0.0074608764786940895,0.5830837310066328,1.0072235612621796,0.7735462601301373,0.0025889806318823982,0.006473917434965948,0.03137057223914446,0.7868322919453947,0.007875223298317063,0.8874654123457041,0.906458463297419,0.09722280999625887,0.010536803401662409,0.0
-0.010751718324151116,-0.01126236080025067,-0.010809935714979403,-0.0017529931791397946,0.004889458459032214,-0.0030509694367460982,0.4883369961842026,0.8243550613873367,0.7837080203815773,-0.01126236080025067,0.00042731274692453525,0.03172562422299738,0.4446481636337757,0.008338015796850689,0.5612535674461958,0.8029443793567408,0.19178261409543262,-0.00038358371703328675,1.0
0.009492169098091141,-0.0015490861988718407,0.009447401532239053,0.007421843080787305,0.01402953661161277,0.0057979814605839675,0.5561681722663557,0.8311646036525531,0.7931993370357725,-0.0015490861988718407,0.012953620706957825,0.03214194204678819,0.7292072186075343,0.00843530723287424,0.8274755944473567,0.7587315247464188,-0.12066801202511745,0.008792070822520426,0.0
-0.001128303891952509,-0.0019729338562187726,-0.0011289409059975048,0.00583496842502873,0.012450993311119207,0.004217136490853646,0.5468006950285352,0.8078900882163396,0.796137487271886,-0.0019729338562187726,0.011617952536753684,0.03254299050678256,0.6782601717923735,0.008201361933512724,0.7441877657718399,0.7109723092217974,0.1103754020313894,0.007285586923496679,0.0
-0.006212968476445924,-0.011053867027407738,-0.00623234928167894,-0.0010479730655408304,0.006095463805876777,-0.0018298036466856127,0.4971971620379506,0.6751862737588397,0.7719472445692769,-0.011053867027407738,-0.005042209558296151,0.030348208602254203,0.4654321453046068,0.008217972438331696,0.48837257441611515,0.6866786448784371,0.16562233134993365,4.377490127271955e-06,1.0
0.0020366010031891424,-0.006666970901556768,0.0020345299428383883,0.0007852569916160235,0.007945637047699128,0.00018372650427966875,0.5127053136986822,0.5978127840676848,0.7371203524689586,-0.006666970901556768,-0.0040952509282118355,0.03016073660810349,0.5260153078189134,0.00819615778069141,0.5717073863132308,0.6014225755003952,-0.106167762007354,0.0017237755662800058,0.0
-0.0009926109873661382,0.003132433183050898,-0.0009931039518939274,-0.00021759036325530445,0.0068540006677717535,-0.0007320669517550948,0.5045209871458048,0.513632275107966,0.6924227369967602,0.003132433183050898,-0.00816520620988992,0.03018908116102632,0.49279084653273036,0.008267138396334835,0.4009895567767671,0.4870231725020377,0.11647766136077453,0.000762493333551717,1.0
0.0026494963899346136,-0.0036671311259429684,0.0026459926617534266,0.0017158375060466469,0.009337023118456855,0.0017327411384742142,0.5262386169737622,0.4864848332892109,0.6512351562552503,-0.0036671311259429684,-0.005210536622598183,0.02802171211187416,0.5611275443771055,0.008107994742010013,0.48044702261965144,0.4843813219032165,-0.10009728097675341,0.0028114819499640564,0.0
-0.008446552008299912,-0.010966778487363271,-0.008482426280820986,-0.007235592774068156,0.000686734085882712,-0.006091529873578971,0.4572481517970163,0.31691781900880756,0.5843716888059617,-0.010966778487363271,-0.012918075615010571,0.024442114081060038,0.2018126940908732,0.008330624783608973,0.09429404414827156,0.32524354118156334,0.19237003672796615,-0.006410948375350389,0.0
-0.0017132280111655795,-0.00648856266528286,-0.0017146972646252905,-0.009147085617910222,-0.001409063808421096,-0.0070572275776967786,0.44462305107865346,0.15174392960656746,0.4978461369660829,-0.00648856266528286,-0.017470705983789636,0.022760393307789357,0.094403881222965,0.0082936721686236,0.1645850088850591,0.24644202521766068,0.12927815015953614,-0.008228808916896813,0.0
-0.0061496330202022165,-0.014605149547234464,-0.006168619894907657,-0.014509635082441408,-0.007853248933369805,-0.011924722803656751,0.4018098674316992,-0.08227796024334566,0.3818213175241972,-0.014605149547234464,-0.02117474834174693,0.02676692528789076,0.0,0.00823886355271446,0.016696910590274963,0.09185865454120186,0.08377523146212473,-0.01377991498398734,0.0
-0.00014389284301430383,-0.01376799609058521,-0.00014390319658265404,-0.014148143322412099,-0.008251817825813634,-0.010930211735533768,0.40084324737930976,-0.26708282537541095,0.25204048894427555,-0.01376799609058521,-0.010678690235352506,0.029685572173614713,0.016560237604214604,0.008134633556236276,0.12479391852954294,0.10202527933495899,0.09116128359203302,-0.013221217452203282,1.0
0.011993283936678312,-0.004577204742753138,0.011921934417045426,-0.002553334559264875,0.0033847131579127776,0.0008431464680018763,0.5072326229697953,-0.20943761500177516,0.15974486815506542,-0.004577204742753138,-0.008227550658714167,0.028700694237072808,0.41080805416714583,0.008466340532702746,0.5379531056432363,0.22648131158768472,-0.1070228673563205,-0.001601725972062762,1.0
0.00322355034087618,0.007138437943865039,0.003218365841152159,0.00028124513269789375,0.006121468457993773,0.0036804192061044017,0.5315959768402486,-0.10765144599207588,0.10626560532563717,0.007138437943865039,-0.003906626211174435,0.027852227562366546,0.5100949216892481,0.008221109433455985,0.6735057448778643,0.4454175896835479,-0.06580426925554539,0.0013223613885597896,0.0
-0.007654918199683447,0.0011440636386856884,-0.007684367470106227,-0.0068594682423469555,-0.001989301625864748,-0.00362284132217916,0.471754821252142,-0.15588772293631337,0.05383493967324707,0.0011440636386856884,-0.0053519223552099815,0.028667540171608955,0.2590708694025146,0.008356012786371422,0.4385623837200995,0.5500070780804001,0.12908407803107647,-0.00591620336418508,0.0
-0.004285481262917168,0.0030218960846291054,-0.004294690257143493,-0.010336310478854083,-0.00651837123416521,-0.00714646483118675,0.4419878230024466,-0.2636862985172854,-0.00966930796485943,0.0030218960846291054,-0.01162738870683755,0.030102521165685365,0.15304349114599133,0.008550865825703679,0.2684309964376952,0.4601663750118863,0.1050387155680057,-0.009253765491008203,1.0
0.005451673216589237,0.008635179074647503,0.005436866635542793,-0.00426944965537801,-0.0013318760146028286,-0.00156888981156722,0.48621130898010056,-0.25421161965098804,-0.05857777030208515,0.008635179074647503,-0.00525170612767889,0.029107627100985058,0.3526930416231547,0.008450801813224926,0.5140561756784499,0.4070165186120815,-0.06519247508136816,-0.0032666042906180914,1.0
0.0016171050553657196,-0.0017065684548924764,0.0016157989488703656,-0.002082667308294428,-3.1358549451909745e-05,4.132765746200917e-05,0.4989648789932913,-0.2167727842350189,-0.0902167730886719,-0.0017065684548924764,-0.006275961884420034,0.027889942805316485,0.4251696613933968,0.008499305083547438,0.582328591257141,0.45493858779109536,-0.1035835006198238,-0.0011411864511816638,1.0
0.010399365969371077,0.0054339832252103815,0.010345664549366142,0.008318932173059457,0.009907316974938185,0.009437337171327664,0.5725641073264379,-0.01029049345970634,-0.07423151716287879,0.0054339832252103815,0.012611211321116533,0.027481122640252615,0.8002169382756849,0.008734135959579423,0.9008852807890243,0.6657566825748717,-0.15126449305826994,0.009100882018035605,0.0
-0.009258394736370468,0.003809357043393913,-0.00930152006015228,-0.0003793569820109699,0.0003758211060773675,8.284630117838532e-05,0.5012369739237176,-0.005532751347686826,-0.060491763999840395,0.003809357043393913,0.004957778828959869,0.025441858373557835,0.4850835995243243,0.00900602478243652,0.5522121217031449,0.6784753312497701,0.1401980263127498,8.060482455940488e-05,1.0
0.005123105372431658,0.013294432457474858,0.005110026917287621,0.00500391084497287,0.005324336963801857,0.004708192523360966,0.5354070500095451,0.08440276230143695,-0.031512858739584926,0.013294432457474858,0.01635650293549462,0.023991927439088408,0.7075279863852556,0.008920153875897183,0.7433630947558284,0.7321534990826658,-0.06662187262345765,0.0053058234109297775,1.0
0.0007078856808553358,0.00851364226460305,0.0007076352479650247,0.005395840834309551,0.005754452213535766,0.004900743749493008,0.540119325077844,0.1658672539050201,0.007963163789336085,0.00851364226460305,0.017222338164783135,0.024494311595098156,0.7191072801723942,0.008570210510782867,0.7699107157324998,0.6884953107304911,-0.0691365702902802,0.00596570584136602,0.0
-0.007262749174183902,-0.000427353338029679,-0.0072892513339581156,-0.0013852509447616068,-0.001645745144787214,-0.0021697496628141355,0.4856545850410693,0.1049650410996037,0.02736353925138961,-0.000427353338029679,-0.002133192485196389,0.0233626989890161,0.44062447461797755,0.008593129581749256,0.4973452379023303,0.670206349463553,0.10011852749115446,-0.0011136609430897337,0.0
-0.00304037714797345,-0.013723085749116959,-0.003045008484296108,-0.003807041152301238,-0.00462730190193017,-0.004710287254794832,0.4646831541752444,0.005003684364879746,0.02289156827408764,-0.013723085749116959,-0.00836367354166545,0.02249659716281974,0.33012585968304275,0.008507404512974916,0.38407088727929056,0.5504422803047069,0.09573952158534937,-0.003813674467181616,0.0
-0.00019057126663735158,-0.004696125638442794,-0.00019058942764853338,-0.0036847451260511033,-0.004765067747805496,-0.0044353654426791955,0.4633367064684951,-0.07656066124366134,0.003001122370537842,-0.004696125638442794,-0.0009046578143262485,0.022667462301147936,0.33684222619857507,0.008384645417467411,0.37699242191002247,0.4194695156972144,0.09373337955752725,-0.003597982443611425,0.0
-0.02097039844477,-0.03053471725584045,-0.021193400386544974,-0.023151533699920734,-0.025401627638330093,-0.022957347719368304,0.3449222053211217,-0.49056443999984367,-0.09571199010353847,-0.03053471725584045,-0.017646226534531517,0.031843974832811886,0.0,0.009517247924713229,0.011235505569176043,0.2574329382528297,0.1666883437453237,-0.022766660470828426,1.0
0.0020933109648684223,-0.029192545645218337,0.002091123042273471,-0.01982255206711303,-0.022990662910814863,-0.018958215405765033,0.36208078896881546,-0.7750352109642904,-0.23157663427568886,-0.029192545645218337,-0.020927438271031606,0.03671956356176375,0.0,0.009526852908617097,0.07072053311119988,0.15298282019679946,-0.12898481234192005,-0.0190539875364526,1.0
0.008015515412006735,-0.014251781472684133,0.007983561804533247,-0.010925105909162292,-0.014963070473874351,-0.010048639468155263,0.4243841989175422,-0.8574632616268048,-0.35675395974591206,-0.014251781472684133,-0.014673044264328583,0.03688157824771641,0.20050679024892196,0.009526446870155214,0.2754344780583838,0.11913017224625323,-0.11008148124221673,-0.010159653262464374,0.0
-0.0009156744164158237,-0.012150972287913397,-0.0009160939023288249,-0.011166185223173919,-0.015554734123461755,-0.009922117280372733,0.4193056645915709,-0.9274278679598922,-0.47088874138870807,-0.012150972287913397,-0.025707309202388173,0.03838518048093447,0.2058167569643656,0.009357138538536132,0.25186096702131244,0.19933865939696538,0.09494681093000357,-0.010322140089403131,0.0
