date,adj_close,close,high,low,open,volume,symbol
2015-02-25,28.611196517944336,32.1974983215332,32.900001525878906,32.037498474121094,32.88999938964844,298846800,AAPL
2015-02-26,28.973310470581055,32.60499954223633,32.717498779296875,31.65250015258789,32.1974983215332,365150000,AAPL
2015-02-27,28.53788948059082,32.1150016784668,32.64250183105469,32.060001373291016,32.5,248059200,AAPL
2015-03-02,28.677841186523438,32.272499084472656,32.56999969482422,32.07500076293945,32.3125,192386800,AAPL
2015-03-03,28.737823486328125,32.34000015258789,32.380001068115234,32.022499084472656,32.2400016784668,151265200,AAPL
2015-03-04,28.555660247802734,32.1349983215332,32.38999938964844,32.08000183105469,32.275001525878906,126665200,AAPL
2015-03-05,28.082473754882812,31.602500915527344,32.1875,31.440000534057617,32.14500045776367,226068400,AAPL
2015-03-06,28.124683380126953,31.649999618530273,32.342498779296875,31.565000534057617,32.099998474121094,291368400,AAPL
2015-03-09,28.244638442993164,31.78499984741211,32.39250183105469,31.264999389648438,31.989999771118164,354114000,AAPL
2015-03-10,27.660385131835938,31.127500534057617,31.80500030517578,30.950000762939453,31.602500915527344,275426400,AAPL
2015-03-11,27.156091690063477,30.559999465942383,31.1924991607666,30.52750015258789,31.1875,275756000,AAPL
2015-03-12,27.64704704284668,31.112499237060547,31.225000381469727,30.407499313354492,30.577499389648438,193450800,AAPL
2015-03-13,27.45599937438965,30.897499084472656,31.350000381469727,30.645000457763672,31.100000381469727,207309200,AAPL
2015-03-16,27.758127212524414,31.237499237060547,31.237499237060547,30.717500686645508,30.969999313354492,143497200,AAPL
2015-03-17,28.222427368164062,31.760000228881836,31.829999923706055,31.412500381469727,31.475000381469727,204092400,AAPL
2015-03-18,28.540109634399414,32.11750030517578,32.290000915527344,31.592500686645508,31.75,261083600,AAPL
2015-03-19,28.32461929321289,31.875,32.3125,31.850000381469727,32.1875,183238000,AAPL
2015-03-20,27.96916961669922,31.475000381469727,32.099998474121094,31.290000915527344,32.0625,274780400,AAPL
2015-03-23,28.260190963745117,31.802499771118164,31.962499618530273,31.6299991607666,31.780000686645508,150838800,AAPL
2015-03-24,28.144676208496094,31.672500610351562,32.0099983215332,31.639999389648438,31.8075008392334,131369200,AAPL
2015-03-25,27.409345626831055,30.844999313354492,31.704999923706055,30.844999313354492,31.635000228881836,206620800,AAPL
2015-03-26,27.600399017333984,31.059999465942383,31.219999313354492,30.649999618530273,30.690000534057617,190291600,AAPL
2015-03-27,27.38045883178711,30.8125,31.174999237060547,30.727500915527344,31.142499923706055,158184800,AAPL
2015-03-30,28.07358741760254,31.592500686645508,31.600000381469727,31.0,31.012500762939453,188398800,AAPL
2015-03-31,27.642608642578125,31.107500076293945,31.622499465942383,31.09000015258789,31.522499084472656,168362400,AAPL
2015-04-01,27.602617263793945,31.0625,31.280000686645508,30.774999618530273,31.204999923706055,162485600,AAPL
2015-04-02,27.8403263092041,31.329999923706055,31.389999389648438,31.047500610351562,31.25749969482422,128880400,AAPL
2015-04-06,28.29129981994629,31.837499618530273,31.877500534057617,31.082500457763672,31.11750030517578,148776000,AAPL
2015-04-07,27.99361228942871,31.502500534057617,32.029998779296875,31.4950008392334,31.90999984741211,140049200,AAPL
2015-04-08,27.902528762817383,31.399999618530273,31.600000381469727,31.24250030517578,31.462499618530273,149316800,AAPL
2015-04-09,28.11579132080078,31.639999389648438,31.645000457763672,31.165000915527344,31.462499618530273,129936000,AAPL
2015-04-10,28.235750198364258,31.774999618530273,31.802499771118164,31.315000534057617,31.487499237060547,160752000,AAPL
2015-04-13,28.180212020874023,31.712499618530273,32.14250183105469,31.65250015258789,32.092498779296875,145460400,AAPL
2015-04-14,28.058032989501953,31.575000762939453,31.822500228881836,31.477500915527344,31.75,102098400,AAPL
2015-04-15,28.16466522216797,31.69499969482422,31.782499313354492,31.502500534057617,31.602500915527344,115881600,AAPL
2015-04-16,28.02914810180664,31.542499542236328,31.774999618530273,31.52750015258789,31.56999969482422,113476000,AAPL
2015-04-17,27.713695526123047,31.1875,31.53499984741211,31.114999771118164,31.387500762939453,207828000,AAPL
2015-04-20,28.346832275390625,31.899999618530273,32.029998779296875,31.292499542236328,31.392499923706055,188217200,AAPL
2015-04-21,28.193552017211914,31.727500915527344,32.04999923706055,31.667499542236328,32.025001525878906,129740400,AAPL
2015-04-22,28.573427200317383,32.154998779296875,32.217498779296875,31.579999923706055,31.747499465942383,150618000,AAPL
2015-04-23,28.806686401367188,32.41749954223633,32.60499954223633,32.03499984741211,32.07500076293945,183083600,AAPL
2015-04-24,28.942209243774414,32.56999969482422,32.657501220703125,32.307498931884766,32.622501373291016,178103600,AAPL
2015-04-27,29.468708038330078,33.162498474121094,33.282501220703125,32.787498474121094,33.07749938964844,387816800,AAPL
2015-04-28,29.00440216064453,32.63999938964844,33.6349983215332,32.39250183105469,33.6150016784668,475696000,AAPL
2015-04-29,28.577880859375,32.15999984741211,32.897499084472656,32.07500076293945,32.540000915527344,253544400,AAPL
2015-04-30,27.802560806274414,31.287500381469727,32.15999984741211,31.145000457763672,32.15999984741211,332781600,AAPL
2015-05-01,28.64673614501953,32.23749923706055,32.532501220703125,31.325000762939453,31.524999618530273,234050400,AAPL
2015-05-04,28.59120750427246,32.17499923706055,32.64250183105469,32.064998626708984,32.375,203953200,AAPL
2015-05-05,27.94696044921875,31.450000762939453,32.11249923706055,31.44499969482422,32.037498474121094,197085600,AAPL
2015-05-06,27.771459579467773,31.252500534057617,31.6875,30.84000015258789,31.639999389648438,288564000,AAPL
2015-05-07,27.943227767944336,31.315000534057617,31.520000457763672,31.0049991607666,31.1924991607666,175763600,AAPL
2015-05-08,28.469696044921875,31.905000686645508,31.905000686645508,31.52750015258789,31.670000076293945,222201600,AAPL
2015-05-11,28.17969512939453,31.579999923706055,31.889999389648438,31.407499313354492,31.84749984741211,168143200,AAPL
2015-05-12,28.079313278198242,31.467500686645508,31.719999313354492,31.204999923706055,31.399999618530273,192640000,AAPL
2015-05-13,28.110544204711914,31.502500534057617,31.797500610351562,31.467500686645508,31.537500381469727,138776800,AAPL
2015-05-14,28.766395568847656,32.23749923706055,32.23749923706055,31.790000915527344,31.852500915527344,180814000,AAPL
2015-05-15,28.72625160217285,32.192501068115234,32.372501373291016,32.0525016784668,32.26750183105469,152832000,AAPL
2015-05-18,29.043018341064453,32.54750061035156,32.68000030517578,32.09000015258789,32.095001220703125,203531600,AAPL
2015-05-19,29.01624870300293,32.51750183105469,32.720001220703125,32.40999984741211,32.67250061035156,178532800,AAPL
2015-05-20,29.014022827148438,32.51499938964844,32.744998931884766,32.334999084472656,32.5,145819600,AAPL
2015-05-21,29.31071662902832,32.84749984741211,32.907501220703125,32.45750045776367,32.51750183105469,158921600,AAPL
2015-05-22,29.567270278930664,33.1349983215332,33.24250030517578,32.849998474121094,32.900001525878906,182384000,AAPL
2015-05-26,28.915864944458008,32.404998779296875,33.227500915527344,32.279998779296875,33.150001525878906,282790400,AAPL
2015-05-27,29.455724716186523,33.0099983215332,33.064998626708984,32.51250076293945,32.584999084472656,183332800,AAPL
2015-05-28,29.397716522216797,32.94499969482422,32.98749923706055,32.775001525878906,32.96500015258789,122933200,AAPL
2015-05-29,29.063100814819336,32.56999969482422,32.86249923706055,32.474998474121094,32.807498931884766,203538000,AAPL
2015-06-01,29.121095657348633,32.6349983215332,32.84749984741211,32.51250076293945,32.56999969482422,128451200,AAPL
2015-06-02,28.991714477539062,32.4900016784668,32.665000915527344,32.33000183105469,32.46500015258789,134670400,AAPL
2015-06-03,29.027400970458984,32.529998779296875,32.73500061035156,32.474998474121094,32.665000915527344,123934000,AAPL
2015-06-04,28.857866287231445,32.34000015258789,32.64500045776367,32.227500915527344,32.39500045776367,153800400,AAPL
2015-06-05,28.699466705322266,32.162498474121094,32.42250061035156,32.09000015258789,32.375,142507200,AAPL
2015-06-08,28.509855270385742,31.950000762939453,32.3025016784668,31.707500457763672,32.224998474121094,210699200,AAPL
2015-06-09,28.425081253051758,31.854999542236328,32.02000045776367,31.405000686645508,31.674999237060547,224301600,AAPL
2015-06-10,28.75078582763672,32.220001220703125,32.334999084472656,31.962499618530273,31.979999542236328,156349200,AAPL
2015-06-11,28.686092376708984,32.147499084472656,32.54499816894531,32.119998931884766,32.29499816894531,141563600,AAPL
2015-06-12,28.36931800842285,31.792499542236328,32.08250045776367,31.77750015258789,32.04750061035156,147544800,AAPL
2015-06-15,28.31354331970215,31.729999542236328,31.809999465942383,31.427499771118164,31.524999618530273,175955600,AAPL
2015-06-16,28.465240478515625,31.899999618530273,31.962499618530273,31.592500686645508,31.75749969482422,125976400,AAPL
2015-06-17,28.398319244384766,31.825000762939453,31.969999313354492,31.684999465942383,31.93000030517578,131672400,AAPL
2015-06-18,28.52770233154297,31.969999313354492,32.07749938964844,31.80500030517578,31.8075008392334,141628800,AAPL
2015-06-19,28.242162704467773,31.649999618530273,31.954999923706055,31.600000381469727,31.927499771118164,218867600,AAPL
2015-06-22,28.467472076416016,31.90250015258789,32.01499938964844,31.770000457763672,31.872499465942383,136157200,AAPL
2015-06-23,28.338088989257812,31.75749969482422,31.90250015258789,31.719999313354492,31.8700008392334,121075600,AAPL
2015-06-24,28.579011917114258,32.02750015258789,32.45000076293945,31.780000686645508,31.802499771118164,221123600,AAPL
2015-06-25,28.442934036254883,31.875,32.29999923706055,31.875,32.21500015258789,127752400,AAPL
2015-06-26,28.27561378479004,31.6875,31.997499465942383,31.627500534057617,31.917499542236328,176267200,AAPL
2015-06-29,27.78037452697754,31.13249969482422,31.61750030517578,31.1200008392334,31.364999771118164,196645600,AAPL
2015-06-30,27.98115348815918,31.357500076293945,31.530000686645508,31.21500015258789,31.392499923706055,177482800,AAPL
2015-07-01,28.242162704467773,31.649999618530273,31.735000610351562,31.497499465942383,31.725000381469727,120955200,AAPL
2015-07-02,28.206470489501953,31.610000610351562,31.672500610351562,31.4424991607666,31.607500076293945,108844000,AAPL
2015-07-06,28.108312606811523,31.5,31.5575008392334,31.212499618530273,31.235000610351562,112241600,AAPL
2015-07-07,28.039155960083008,31.422500610351562,31.537500381469727,30.9424991607666,31.47249984741211,187787200,AAPL
2015-07-08,27.343137741088867,30.642499923706055,31.15999984741211,30.635000228881836,31.1200008392334,243046400,AAPL
2015-07-09,26.78544044494629,30.017499923706055,31.014999389648438,29.80500030517578,30.962499618530273,314380000,AAPL
2015-07-10,27.501527786254883,30.81999969482422,30.962499618530273,30.302499771118164,30.485000610351562,245418000,AAPL
2015-07-13,28.03246307373047,31.415000915527344,31.440000534057617,31.079999923706055,31.25749969482422,165762000,AAPL
2015-07-14,28.02130699157715,31.40250015258789,31.592500686645508,31.260000228881836,31.510000228881836,127072400,AAPL
2015-07-15,28.291236877441406,31.704999923706055,31.787500381469727,31.395000457763672,31.43000030517578,134596800,AAPL
2015-07-16,28.668237686157227,32.127498626708984,32.14250183105469,31.837499618530273,31.934999465942383,144889600,AAPL
2015-07-17,28.915864944458008,32.404998779296875,32.404998779296875,32.07749938964844,32.27000045776367,184658800,AAPL
2015-07-20,29.462421417236328,33.01750183105469,33.24250030517578,32.67499923706055,32.74250030517578,235600800,AAPL
2015-07-21,29.167953491210938,32.6875,33.22999954223633,32.58000183105469,33.212501525878906,307025600,AAPL
2015-07-22,27.934303283691406,31.30500030517578,31.375,30.497499465942383,30.497499465942383,461802400,AAPL
2015-07-23,27.920923233032227,31.290000915527344,31.772499084472656,31.264999389648438,31.549999237060547,203998000,AAPL
2015-07-24,27.77368927001953,31.125,31.434999465942383,30.975000381469727,31.329999923706055,168649200,AAPL
2015-07-27,27.38775634765625,30.6924991607666,30.90250015258789,30.530000686645508,30.772499084472656,177822000,AAPL
2015-07-28,27.523834228515625,30.844999313354492,30.977500915527344,30.637500762939453,30.844999313354492,134472400,AAPL
2015-07-29,27.43683433532715,30.747499465942383,30.875,30.5674991607666,30.787500381469727,148046800,AAPL
2015-07-30,27.298521041870117,30.592500686645508,30.642499923706055,30.427499771118164,30.579999923706055,134513200,AAPL
2015-07-31,27.059825897216797,30.325000762939453,30.65999984741211,30.227500915527344,30.649999618530273,171540000,AAPL
2015-08-03,26.42180824279785,29.610000610351562,30.642499923706055,29.3799991607666,30.375,279904000,AAPL
2015-08-04,25.57410430908203,28.65999984741211,29.424999237060547,28.3125,29.354999542236328,496554400,AAPL
2015-08-05,25.743637084960938,28.850000381469727,29.360000610351562,28.024999618530273,28.237499237060547,397250400,AAPL
2015-08-06,25.799665451049805,28.782499313354492,29.125,28.530000686645508,28.99250030517578,211612000,AAPL
2015-08-07,25.887065887451172,28.8799991607666,29.0625,28.625,28.645000457763672,154681600,AAPL
2015-08-10,26.8282413482666,29.93000030517578,29.997499465942383,29.13249969482422,29.13249969482422,219806400,AAPL
2015-08-11,25.43215560913086,28.372499465942383,29.545000076293945,28.332500457763672,29.452499389648438,388331200,AAPL
2015-08-12,25.82431983947754,28.809999465942383,28.854999542236328,27.407499313354492,28.13249969482422,404870000,AAPL
2015-08-13,25.80414581298828,28.787500381469727,29.100000381469727,28.635000228881836,29.010000228881836,194143200,AAPL
2015-08-14,25.98566246032715,28.989999771118164,29.077499389648438,28.502500534057617,28.579999923706055,171718000,AAPL
2015-08-17,26.25456428527832,29.290000915527344,29.412500381469727,28.875,29.010000228881836,163538800,AAPL
2015-08-18,26.10666275024414,29.125,29.360000610351562,29.002500534057617,29.107500076293945,138242800,AAPL
2015-08-19,25.772775650024414,28.752500534057617,29.1299991607666,28.670000076293945,29.024999618530273,193146000,AAPL
2015-08-20,25.243915557861328,28.162500381469727,28.587499618530273,27.907499313354492,28.520000457763672,274006400,AAPL
2015-08-21,23.699928283691406,26.440000534057617,27.975000381469727,26.412500381469727,27.607500076293945,513102000,AAPL
2015-08-24,23.108325958251953,25.780000686645508,27.200000762939453,23.0,23.717500686645508,648825200,AAPL
2015-08-25,23.247270584106445,25.934999465942383,27.77750015258789,25.875,27.77750015258789,414406400,AAPL
2015-08-26,24.580608367919922,27.422500610351562,27.47249984741211,26.262500762939453,26.772499084472656,387098400,AAPL
2015-08-27,25.304418563842773,28.229999542236328,28.309999465942383,27.5049991607666,28.0575008392334,338464400,AAPL
2015-08-28,25.387332916259766,28.322500228881836,28.327499389648438,27.885000228881836,28.042499542236328,212657600,AAPL
2015-08-31,25.268569946289062,28.190000534057617,28.63249969482422,28.0,28.00749969482422,224917200,AAPL
2015-09-01,24.139148712158203,26.93000030517578,27.969999313354492,26.84000015258789,27.537500381469727,307383600,AAPL
2015-09-02,25.174455642700195,28.084999084472656,28.084999084472656,27.282499313354492,27.5575008392334,247555200,AAPL
2015-09-03,24.73299217224121,27.592500686645508,28.19499969482422,27.510000228881836,28.122499465942383,212935600,AAPL
2015-09-04,24.48648452758789,27.3174991607666,27.612499237060547,27.127500534057617,27.24250030517578,199985200,AAPL
2015-09-08,25.16773223876953,28.077499389648438,28.139999389648438,27.579999923706055,27.9375,219374400,AAPL
2015-09-09,24.68368911743164,27.537500381469727,28.5049991607666,27.4424991607666,28.440000534057617,340043200,AAPL
2015-09-10,25.225984573364258,28.142499923706055,28.31999969482422,27.475000381469727,27.5674991607666,251571200,AAPL
2015-09-11,25.593503952026367,28.552499771118164,28.552499771118164,27.940000534057617,27.947500228881836,199662000,AAPL
2015-09-14,25.840003967285156,28.827499389648438,29.22249984741211,28.71500015258789,29.145000457763672,233453600,AAPL
2015-09-15,26.0573673248291,29.06999969482422,29.13249969482422,28.604999542236328,28.982500076293945,173364800,AAPL
2015-09-16,26.086502075195312,29.102500915527344,29.135000228881836,28.860000610351562,29.0625,148694000,AAPL
2015-09-17,25.52850914001465,28.479999542236328,29.122499465942383,28.43000030517578,28.915000915527344,256450400,AAPL
2015-09-18,25.423189163208008,28.362499237060547,28.575000762939453,27.967500686645508,28.052499771118164,297141200,AAPL
2015-09-21,25.817594528198242,28.802499771118164,28.842500686645508,28.415000915527344,28.417499542236328,200888000,AAPL
2015-09-22,25.411985397338867,28.350000381469727,28.545000076293945,28.1299991607666,28.344999313354492,201384800,AAPL
2015-09-23,25.61815071105957,28.579999923706055,28.68000030517578,28.325000762939453,28.407499313354492,143026800,AAPL
2015-09-24,25.77053451538086,28.75,28.875,28.092500686645508,28.3125,200878000,AAPL
2015-09-25,25.705551147460938,28.677499771118164,29.172500610351562,28.5049991607666,29.110000610351562,224607600,AAPL
2015-09-28,25.196857452392578,28.110000610351562,28.642499923706055,28.110000610351562,28.462499618530273,208436000,AAPL
2015-09-29,24.439424514770508,27.264999389648438,28.377500534057617,26.96500015258789,28.207500457763672,293461600,AAPL
2015-09-30,24.717304229736328,27.575000762939453,27.885000228881836,27.1825008392334,27.542499542236328,265892000,AAPL
2015-10-01,24.555953979492188,27.395000457763672,27.405000686645508,26.827499389648438,27.267499923706055,255716400,AAPL
2015-10-02,24.7352294921875,27.594999313354492,27.752500534057617,26.887500762939453,27.002500534057617,232079200,AAPL
2015-10-05,24.82486343383789,27.69499969482422,27.842500686645508,27.267499923706055,27.469999313354492,208258800,AAPL
2015-10-06,24.943639755249023,27.827499389648438,27.934999465942383,27.4424991607666,27.657499313354492,192787200,AAPL
2015-10-07,24.82486343383789,27.69499969482422,27.9424991607666,27.352500915527344,27.934999465942383,187062400,AAPL
2015-10-08,24.538028717041016,27.375,27.547500610351562,27.052499771118164,27.547500610351562,247918400,AAPL
2015-10-09,25.125146865844727,28.030000686645508,28.06999969482422,27.372499465942383,27.5,211064400,AAPL
2015-10-12,25.008621215820312,27.899999618530273,28.1875,27.860000610351562,28.1825008392334,121868800,AAPL
2015-10-13,25.051197052001953,27.947500228881836,28.112499237060547,27.670000076293945,27.704999923706055,132197200,AAPL
2015-10-14,24.6971378326416,27.552499771118164,27.8799991607666,27.389999389648438,27.822500228881836,177849600,AAPL
2015-10-15,25.06688117980957,27.96500015258789,28.024999618530273,27.622499465942383,27.732500076293945,150694000,AAPL
2015-10-16,24.883132934570312,27.760000228881836,28.0,27.63249969482422,27.94499969482422,156930400,AAPL
2015-10-19,25.037752151489258,27.9325008392334,27.9375,27.52750015258789,27.700000762939453,119036800,AAPL
2015-10-20,25.49489974975586,28.4424991607666,28.542499542236328,27.704999923706055,27.834999084472656,195871200,AAPL
2015-10-21,25.492658615112305,28.440000534057617,28.895000457763672,28.424999237060547,28.5,167180800,AAPL
2015-10-22,25.8825740814209,28.875,28.875,28.524999618530273,28.582500457763672,166616400,AAPL
2015-10-23,26.684829711914062,29.770000457763672,29.8075008392334,29.082500457763672,29.174999237060547,237467600,AAPL
2015-10-26,25.833274841308594,28.81999969482422,29.532499313354492,28.729999542236328,29.520000457763672,265335200,AAPL
2015-10-27,25.66969108581543,28.637500762939453,29.135000228881836,28.497499465942383,28.850000381469727,279537600,AAPL
2015-10-28,26.727407455444336,29.8174991607666,29.825000762939453,29.014999389648438,29.232500076293945,342205600,AAPL
2015-10-29,27.00975799560547,30.13249969482422,30.172500610351562,29.5674991607666,29.674999237060547,204909200,AAPL
2015-10-30,26.77894401550293,29.875,30.30500030517578,29.862499237060547,30.247499465942383,197461200,AAPL
2015-11-02,27.15542221069336,30.295000076293945,30.34000015258789,29.90250015258789,30.200000762939453,128813200,AAPL
2015-11-03,27.466903686523438,30.642499923706055,30.872499465942383,30.174999237060547,30.197500228881836,182076000,AAPL
2015-11-04,27.339174270629883,30.5,30.954999923706055,30.405000686645508,30.782499313354492,179544400,AAPL
2015-11-05,27.21314239501953,30.229999542236328,30.672500610351562,30.045000076293945,30.462499618530273,158210800,AAPL
2015-11-06,27.244651794433594,30.264999389648438,30.452499389648438,30.155000686645508,30.27750015258789,132169200,AAPL
2015-11-09,27.134376525878906,30.142499923706055,30.452499389648438,30.012500762939453,30.239999771118164,135485600,AAPL
2015-11-10,26.279184341430664,29.1924991607666,29.517499923706055,29.014999389648438,29.225000381469727,236511600,AAPL
2015-11-11,26.130645751953125,29.02750015258789,29.354999542236328,28.802499771118164,29.092500686645508,180872000,AAPL
2015-11-12,26.04288673400879,28.93000030517578,29.204999923706055,28.912500381469727,29.065000534057617,130102400,AAPL
2015-11-13,25.282207489013672,28.084999084472656,28.892499923706055,28.0674991607666,28.799999237060547,183249600,AAPL
2015-11-16,25.696304321289062,28.545000076293945,28.559999465942383,27.75,27.844999313354492,152426800,AAPL
2015-11-17,25.586027145385742,28.422500610351562,28.762500762939453,28.329999923706055,28.729999542236328,110467600,AAPL
2015-11-18,26.396207809448242,29.322500228881836,29.372499465942383,28.875,28.940000534057617,186698800,AAPL
2015-11-19,26.731542587280273,29.69499969482422,29.9375,29.190000534057617,29.40999984741211,173183200,AAPL
2015-11-20,26.84856605529785,29.825000762939453,29.979999542236328,29.712499618530273,29.799999237060547,137148400,AAPL
2015-11-23,26.499731063842773,29.4375,29.9325008392334,29.334999084472656,29.8174991607666,129930000,AAPL
2015-11-24,26.754043579101562,29.719999313354492,29.837499618530273,29.280000686645508,29.332500457763672,171212800,AAPL
2015-11-25,26.5627498626709,29.50749969482422,29.8075008392334,29.479999542236328,29.802499771118164,85553200,AAPL
2015-11-27,26.513233184814453,29.452499389648438,29.602500915527344,29.399999618530273,29.572500228881836,52185600,AAPL
2015-11-30,26.623512268066406,29.575000762939453,29.852500915527344,29.4375,29.497499465942383,156721200,AAPL
2015-12-01,26.407459259033203,29.334999084472656,29.702499389648438,29.21500015258789,29.6875,139409600,AAPL
2015-12-02,26.168909072875977,29.06999969482422,29.52750015258789,29.020000457763672,29.334999084472656,133546400,AAPL
2015-12-03,25.925859451293945,28.799999237060547,29.197500228881836,28.55500030517578,29.137500762939453,166278000,AAPL
2015-12-04,26.78779411315918,29.75749969482422,29.8125,28.77750015258789,28.822500228881836,231108000,AAPL
2015-12-07,26.619016647338867,29.56999969482422,29.96500015258789,29.452499389648438,29.7450008392334,128336800,AAPL
2015-12-08,26.60776138305664,29.5575008392334,29.649999618530273,29.21500015258789,29.3799991607666,137238000,AAPL
2015-12-09,26.020374298095703,28.905000686645508,29.422500610351562,28.770000457763672,29.40999984741211,185445600,AAPL
2015-12-10,26.144153594970703,29.042499542236328,29.235000610351562,28.877500534057617,29.010000228881836,116850800,AAPL
2015-12-11,25.471250534057617,28.295000076293945,28.84749984741211,28.212499618530273,28.797500610351562,187544800,AAPL
2015-12-14,25.313711166381836,28.1200008392334,28.170000076293945,27.447500228881836,28.045000076293945,257274800,AAPL
2015-12-15,24.865863800048828,27.622499465942383,28.200000762939453,27.587499618530273,27.985000610351562,213292400,AAPL
2015-12-16,25.057153701782227,27.834999084472656,27.997499465942383,27.200000762939453,27.767499923706055,224954000,AAPL
2015-12-17,24.526037216186523,27.2450008392334,28.0625,27.2450008392334,28.0049991607666,179091200,AAPL
2015-12-18,23.862140655517578,26.50749969482422,27.3799991607666,26.452499389648438,27.227500915527344,385813200,AAPL
2015-12-21,24.154701232910156,26.832500457763672,26.842500686645508,26.392499923706055,26.81999969482422,190362400,AAPL
2015-12-22,24.132200241088867,26.8075008392334,26.93000030517578,26.612499237060547,26.850000381469727,131157600,AAPL
2015-12-23,24.442771911621094,27.15250015258789,27.212499618530273,26.799999237060547,26.8174991607666,130629600,AAPL
2015-12-24,24.312238693237305,27.00749969482422,27.25,26.987499237060547,27.25,54281600,AAPL
2015-12-28,24.039926528930664,26.704999923706055,26.922500610351562,26.545000076293945,26.897499084472656,106816800,AAPL
2015-12-29,24.472026824951172,27.184999465942383,27.357500076293945,26.71500015258789,26.739999771118164,123724800,AAPL
2015-12-30,24.152454376220703,26.829999923706055,27.174999237060547,26.795000076293945,27.145000457763672,100855200,AAPL
2015-12-31,23.6888484954834,26.315000534057617,26.75749969482422,26.204999923706055,26.752500534057617,163649200,AAPL
2016-01-04,23.7091064453125,26.337499618530273,26.342500686645508,25.5,25.65250015258789,270597600,AAPL
2016-01-05,23.114971160888672,25.677499771118164,26.462499618530273,25.602500915527344,26.4375,223164000,AAPL
